False_Positive_Rate,True_Positive_Rate,Threshold
0.23904382470119523,0.2916666666666667,0.4694320261478424
0.23904382470119523,0.2976190476190476,0.4687137305736542
0.24701195219123506,0.2976190476190476,0.46678420901298523
0.24701195219123506,0.30952380952380953,0.4654219150543213
0.250996015936255,0.30952380952380953,0.4638257324695587
0.250996015936255,0.3273809523809524,0.4574408531188965
0.2549800796812749,0.3273809523809524,0.4558543860912323
0.2549800796812749,0.3333333333333333,0.45312297344207764
0.27091633466135456,0.3333333333333333,0.44633737206459045
0.27091633466135456,0.34523809523809523,0.4452480673789978
0.2749003984063745,0.34523809523809523,0.44478949904441833
0.2749003984063745,0.35119047619047616,0.44432950019836426
0.2788844621513944,0.35119047619047616,0.4434721767902374
0.2788844621513944,0.35714285714285715,0.44263091683387756
0.2868525896414343,0.35714285714285715,0.4413236975669861
0.2868525896414343,0.3630952380952381,0.44126805663108826
0.29880478087649404,0.3630952380952381,0.43867653608322144
0.29880478087649404,0.36904761904761907,0.43825215101242065
0.30278884462151395,0.36904761904761907,0.4380444288253784
0.30278884462151395,0.38095238095238093,0.43769216537475586
0.3147410358565737,0.38095238095238093,0.43660783767700195
0.3147410358565737,0.3869047619047619,0.43644386529922485
0.32270916334661354,0.3869047619047619,0.4359435439109802
0.32270916334661354,0.40476190476190477,0.43478482961654663
0.33067729083665337,0.40476190476190477,0.4311641454696655
0.33067729083665337,0.44047619047619047,0.4283826947212219
0.3386454183266932,0.44047619047619047,0.4280562400817871
0.3386454183266932,0.47023809523809523,0.4255840480327606
0.350597609561753,0.47023809523809523,0.42392498254776
0.350597609561753,0.47619047619047616,0.4235413670539856
0.3745019920318725,0.47619047619047616,0.4218059480190277
0.3745019920318725,0.48214285714285715,0.42064955830574036
0.3784860557768924,0.48214285714285715,0.42036065459251404
0.3784860557768924,0.4880952380952381,0.4201144278049469
0.38247011952191234,0.4880952380952381,0.41930410265922546
0.38247011952191234,0.49404761904761907,0.41826537251472473
0.3904382470119522,0.49404761904761907,0.4178665578365326
0.3904382470119522,0.5,0.4176427125930786
0.398406374501992,0.5,0.41631269454956055
0.398406374501992,0.5059523809523809,0.4162431061267853
0.40239043824701193,0.5059523809523809,0.41585344076156616
0.40239043824701193,0.5178571428571429,0.4146733582019806
0.4063745019920319,0.5178571428571429,0.4146061837673187
0.4063745019920319,0.5357142857142857,0.41284143924713135
0.41434262948207173,0.5357142857142857,0.41223108768463135
0.41434262948207173,0.5476190476190477,0.4087474048137665
0.42231075697211157,0.5476190476190477,0.40392547845840454
0.42231075697211157,0.5595238095238095,0.40390267968177795
0.4581673306772908,0.5595238095238095,0.3994426727294922
