False_Positive_Rate,True_Positive_Rate,Threshold
0.5338645418326693,0.6011904761904762,0.3667337596587144
0.5338645418326693,0.6071428571428571,0.3661460637352216
0.545816733067729,0.6071428571428571,0.3659373759912605
0.545816733067729,0.625,0.3655651961370334
0.549800796812749,0.625,0.36542874850054147
0.549800796812749,0.6309523809523809,0.36538524976276165
0.5537848605577689,0.6309523809523809,0.36532547580338626
0.5537848605577689,0.6369047619047619,0.3651416530823233
0.5577689243027888,0.6369047619047619,0.3650994419026868
0.5577689243027888,0.6428571428571429,0.3649253573817051
0.5617529880478087,0.6428571428571429,0.36483573894349425
0.5617529880478087,0.6488095238095238,0.364662322127511
0.5657370517928287,0.6488095238095238,0.3645211755648528
0.5657370517928287,0.6547619047619048,0.36421438350719876
0.5697211155378487,0.6547619047619048,0.3640638450872756
0.5697211155378487,0.6726190476190477,0.36379609379070543
0.5776892430278885,0.6726190476190477,0.3636094622985679
0.5776892430278885,0.6785714285714286,0.3634894590733835
0.5816733067729084,0.6785714285714286,0.363342720233116
0.5816733067729084,0.6845238095238095,0.3632163602310145
0.5936254980079682,0.6845238095238095,0.3628211080182516
0.5936254980079682,0.6904761904761905,0.36267439205368807
0.6254980079681275,0.6904761904761905,0.3619609250144139
0.6254980079681275,0.7023809523809523,0.361831549214808
0.6294820717131474,0.7023809523809523,0.36180362379109154
0.6294820717131474,0.7083333333333334,0.3613539940368624
0.6334661354581673,0.7083333333333334,0.36129136484755847
0.6334661354581673,0.7202380952380952,0.3610398939374066
0.6454183266932271,0.7202380952380952,0.36047829453687213
0.6454183266932271,0.7380952380952381,0.3603371186107734
0.6733067729083665,0.7380952380952381,0.3596948741265462
0.6733067729083665,0.7440476190476191,0.3595191695990576
0.6812749003984063,0.7440476190476191,0.35947896914391053
0.6812749003984063,0.75,0.35943143137223493
0.6892430278884463,0.75,0.35941300947893057
0.6892430278884463,0.7559523809523809,0.3593031656040306
0.6932270916334662,0.7559523809523809,0.3592489221402449
0.6932270916334662,0.7619047619047619,0.3589459797183537
0.7171314741035857,0.7619047619047619,0.35815136734729514
0.7171314741035857,0.7678571428571429,0.35788434878609693
0.7211155378486056,0.7678571428571429,0.357708444695498
0.7211155378486056,0.7738095238095238,0.3572129283212842
0.7529880478087649,0.7738095238095238,0.35605496364818706
0.7529880478087649,0.7857142857142857,0.355913119448903
0.7808764940239044,0.7857142857142857,0.3539732539108191
0.7808764940239044,0.7916666666666666,0.35371569629753563
0.8007968127490039,0.7916666666666666,0.3524647395872248
0.8007968127490039,0.8035714285714286,0.35173013569156925
0.8127490039840638,0.8035714285714286,0.35119762668110227
0.8127490039840638,0.8154761904761905,0.35102976439010675
0.8167330677290837,0.8154761904761905,0.3496830364033042
0.8167330677290837,0.8273809523809523,0.34952905793502465
0.8247011952191236,0.8273809523809523,0.34916099032587267
0.8247011952191236,0.8392857142857143,0.3486598370040375
0.8286852589641435,0.8392857142857143,0.3482607382808479
0.8286852589641435,0.8452380952380952,0.34818632424714785
0.8446215139442231,0.8452380952380952,0.347270895219003
0.8446215139442231,0.8511904761904762,0.3471838061081687
0.848605577689243,0.8511904761904762,0.3466922541005017
0.848605577689243,0.8571428571428571,0.34598029925848867
