Patient_ID,Perturbation,Feature,Original_Value,Perturbed_Value,Relative_Change,Percent_Change,Stable
LUNG1-090,Dilate_1,Statistical_Smoothness,0.013629882924581116,0.011829954346619265,0.1320575230118617,13.20575230118617,False
LUNG1-090,Dilate_1,Statistical_Third_Moment,1618087.7472012886,1812144.0534110046,0.11992940836821972,11.992940836821973,False
LUNG1-090,Dilate_1,Statistical_Uniformity,0.1450265601715057,0.16021360850965433,0.10471908263002797,10.471908263002797,False
LUNG1-090,Dilate_1,Statistical_Variance,6559.800971084513,7006.066479097419,0.06803034268570596,6.803034268570595,True
LUNG1-090,Erode_2,Angular_Mean,106.74881041557008,101.07244389361009,0.053174986211668857,5.3174986211668855,True
LUNG1-090,Erode_2,Angular_Variance,2075.839321438137,2286.3735451310804,0.1014212523670115,10.14212523670115,False
LUNG1-090,Erode_2,Dominant_Frequency,0.10000190638589136,0.14026883299155574,0.4026615897729064,40.26615897729064,False
LUNG1-090,Erode_2,Dominant_Orientation,123.65372425631833,116.96286438196472,0.05410965108082237,5.410965108082237,True
LUNG1-090,Erode_2,Fundamental_Period,11.09082660783308,8.19778248652415,0.2608501803883282,26.085018038832818,False
LUNG1-090,Erode_2,GLCM_Contrast,50.66308431577545,74.67404511146147,0.47393405119256615,47.39340511925661,False
LUNG1-090,Erode_2,GLCM_Correlation,0.2952238150566783,0.19753906485200567,0.33088370660720134,33.08837066072014,False
LUNG1-090,Erode_2,GLCM_Energy,0.01255267551495693,0.026061973957994297,1.0762086876969446,107.62086876969445,False
LUNG1-090,Erode_2,GLCM_Entropy,6.834416976436916,6.168518549640575,0.09743309913518082,9.743309913518083,True
LUNG1-090,Erode_2,GLCM_Homogeneity,0.33735844773801255,0.2860759881701791,0.15201178423626915,15.201178423626915,False
LUNG1-090,Erode_2,GLCM_Maximum_Probability,0.03593631080495565,0.04803006340780147,0.33653294764965364,33.653294764965366,False
LUNG1-090,Erode_2,LBP_Entropy,5.651998194377397,4.656396397478257,0.17615040958250183,17.615040958250184,False
LUNG1-090,Erode_2,LBP_Mean,130.03968807186178,131.28762193176823,0.009596561468348244,0.9596561468348244,True
LUNG1-090,Erode_2,LBP_Uniformity,0.031189596336275258,0.0783911919136407,1.513376289595237,151.3376289595237,False
LUNG1-090,Erode_2,LBP_Variance,9086.526519587795,7403.355357137255,0.18523812799336833,18.523812799336834,False
LUNG1-090,Erode_2,Radial_Mean,0.17836144579576677,0.20281998813841956,0.13712908769902613,13.712908769902613,False
LUNG1-090,Erode_2,Radial_Variance,0.011341327785791909,0.012369580714866761,0.09066424571230698,9.066424571230698,True
LUNG1-090,Erode_2,Spectral_Energy,3.648649742563778e-05,2.5256302757253306e-05,0.3077904282610972,30.77904282610972,False
LUNG1-090,Erode_2,Spectral_Entropy,15.733959182037154,16.19451383408302,0.029271377071554996,2.9271377071554996,True
LUNG1-090,Erode_2,Statistical_Entropy,3.2830598097233294,3.217474250283975,0.01997696150557837,1.9976961505578368,True
LUNG1-090,Erode_2,Statistical_Mean,-875.0512053177406,-880.4783203125,0.006202054190404554,0.6202054190404555,True
LUNG1-090,Erode_2,Statistical_Smoothness,0.013629882924581116,0.011989990312321286,0.12031597199579236,12.031597199579236,False
LUNG1-090,Erode_2,Statistical_Third_Moment,1618087.7472012886,1482651.8134268366,0.08370122943499668,8.370122943499668,True
LUNG1-090,Erode_2,Statistical_Uniformity,0.1450265601715057,0.14768813775510203,0.018352345807890667,1.8352345807890666,True
LUNG1-090,Erode_2,Statistical_Variance,6559.800971084513,5760.97421609606,0.12177606584554417,12.177606584554416,False
LUNG1-090,Dilate_2,Angular_Mean,106.74881041557008,103.37974702032062,0.03156066453699847,3.156066453699847,True
LUNG1-090,Dilate_2,Angular_Variance,2075.839321438137,2104.563109690553,0.013837192481986593,1.3837192481986593,True
LUNG1-090,Dilate_2,Dominant_Frequency,0.10000190638589136,0.08185884612622259,0.18142714389521344,18.142714389521345,False
LUNG1-090,Dilate_2,Dominant_Orientation,123.65372425631833,115.01024912829669,0.06990064537081647,6.990064537081647,True
LUNG1-090,Dilate_2,Fundamental_Period,11.09082660783308,14.537453137327693,0.3107637195464202,31.076371954642017,False
LUNG1-090,Dilate_2,GLCM_Contrast,50.66308431577545,34.85761686872159,0.31197207316753034,31.197207316753033,False
LUNG1-090,Dilate_2,GLCM_Correlation,0.2952238150566783,0.3708180959065298,0.2560575298958813,25.605752989588133,False
LUNG1-090,Dilate_2,GLCM_Energy,0.01255267551495693,0.015782398857732687,0.2572936215014427,25.72936215014427,False
LUNG1-090,Dilate_2,GLCM_Entropy,6.834416976436916,6.716060425403536,0.017317724604957403,1.7317724604957403,True
LUNG1-090,Dilate_2,GLCM_Homogeneity,0.33735844773801255,0.39313972721141016,0.16534721406092226,16.534721406092228,False
LUNG1-090,Dilate_2,GLCM_Maximum_Probability,0.03593631080495565,0.04493887540625155,0.25051443511153176,25.051443511153177,False
LUNG1-090,Dilate_2,LBP_Entropy,5.651998194377397,6.049273257653958,0.0702893117821181,7.02893117821181,True
LUNG1-090,Dilate_2,LBP_Mean,130.03968807186178,127.23994235628922,0.02152993256970423,2.152993256970423,True
LUNG1-090,Dilate_2,LBP_Uniformity,0.031189596336275258,0.022856537376136608,0.2671743125590514,26.71743125590514,False
LUNG1-090,Dilate_2,LBP_Variance,9086.526519587795,8734.818805763543,0.03870650826430496,3.870650826430496,True
LUNG1-090,Dilate_2,Radial_Mean,0.17836144579576677,0.15609071522995446,0.12486291791620405,12.486291791620404,False
LUNG1-090,Dilate_2,Radial_Variance,0.011341327785791909,0.010027902087381448,0.11580881209128649,11.580881209128648,False
LUNG1-090,Dilate_2,Spectral_Energy,3.648649742563778e-05,4.7105216248721916e-05,0.29103146567372995,29.103146567372995,False
LUNG1-090,Dilate_2,Spectral_Entropy,15.733959182037154,15.422809424382264,0.019775681000248038,1.9775681000248038,True
LUNG1-090,Dilate_2,Statistical_Entropy,3.2830598097233294,3.0067391553762306,0.08416558648390417,8.416558648390417,True
LUNG1-090,Dilate_2,Statistical_Mean,-875.0512053177406,-873.9991732362373,0.0012022520226359558,0.12022520226359558,True
LUNG1-090,Dilate_2,Statistical_Smoothness,0.013629882924581116,0.010385318189137904,0.2380478800439092,23.80478800439092,False
LUNG1-090,Dilate_2,Statistical_Third_Moment,1618087.7472012886,2310094.2560060597,0.4276693337562775,42.76693337562775,False
LUNG1-090,Dilate_2,Statistical_Uniformity,0.1450265601715057,0.17725739371732205,0.22224090199547428,22.224090199547426,False
LUNG1-090,Dilate_2,Statistical_Variance,6559.800971084513,7888.453544353166,0.20254464718142065,20.254464718142064,False
LUNG1-091,Erode_1,Angular_Mean,95.16437945217027,94.95341497162434,0.0022168429170702094,0.22168429170702095,True
LUNG1-091,Erode_1,Angular_Variance,2142.9195449850945,2138.1440835642006,0.002228483767423512,0.22284837674235122,True
LUNG1-091,Erode_1,Dominant_Frequency,0.015197287033055028,0.02077284149445863,0.3668782756604143,36.687827566041435,False
LUNG1-091,Erode_1,Dominant_Orientation,91.88286918998212,86.8558674327617,0.054710979332026635,5.471097933202664,True
LUNG1-091,Erode_1,Fundamental_Period,87.80745551973975,87.04049866965902,0.008734529950116983,0.8734529950116983,True
LUNG1-091,Erode_1,GLCM_Contrast,9.95195618831183,10.333561762700642,0.038344780379659715,3.8344780379659715,True
LUNG1-091,Erode_1,GLCM_Correlation,0.6687551749076099,0.6411507942738099,0.041277259106987256,4.127725910698725,True
LUNG1-091,Erode_1,GLCM_Energy,0.06177966129176761,0.05482356159318561,0.11259530326219071,11.259530326219071,False
LUNG1-091,Erode_1,GLCM_Entropy,5.982737337833112,6.011227737788652,0.0047621010829566705,0.47621010829566707,True
LUNG1-091,Erode_1,GLCM_Homogeneity,0.5396662965951478,0.5295369119787088,0.01876971876944529,1.876971876944529,True
LUNG1-091,Erode_1,GLCM_Maximum_Probability,0.13211667764769536,0.11963886518534579,0.09444539996398577,9.444539996398577,True
LUNG1-091,Erode_1,LBP_Entropy,6.818388564184696,6.79433693973496,0.0035274646235436955,0.35274646235436957,True
LUNG1-091,Erode_1,LBP_Mean,131.65565980681782,132.65231101220442,0.00757013566183948,0.757013566183948,True
LUNG1-091,Erode_1,LBP_Uniformity,0.017428903898669957,0.01783434079450247,0.023262328955950828,2.3262328955950826,True
LUNG1-091,Erode_1,LBP_Variance,8450.922749180638,8437.581439744237,0.001578680794081805,0.15786807940818048,True
LUNG1-091,Erode_1,Radial_Mean,0.10706073043605227,0.11380221925092734,0.06296882888261059,6.296882888261059,True
LUNG1-091,Erode_1,Radial_Variance,0.012119965809144068,0.01248690389721691,0.030275505216029723,3.027550521602972,True
LUNG1-091,Erode_1,Spectral_Energy,0.000353232374340022,0.00031447720369091116,0.10971579465648035,10.971579465648034,False
LUNG1-091,Erode_1,Spectral_Entropy,13.897168848240753,14.052370569755164,0.011167866146640209,1.1167866146640208,True
LUNG1-091,Erode_1,Statistical_Entropy,1.8972777497962607,1.8103998571705464,0.04579081404135146,4.579081404135146,True
LUNG1-091,Erode_1,Statistical_Mean,48.23757903062579,52.30674019427073,0.08435666228318492,8.435666228318492,True
LUNG1-091,Erode_1,Statistical_Smoothness,0.00393351670688713,0.004013954163486488,0.02044924747834973,2.044924747834973,True
LUNG1-091,Erode_1,Statistical_Third_Moment,-8580263.267416554,-7925676.122958695,0.07628986711207869,7.628986711207869,True
LUNG1-091,Erode_1,Statistical_Uniformity,0.373365355461363,0.4210006595990924,0.12758362135358545,12.758362135358544,False
LUNG1-091,Erode_1,Statistical_Variance,16386.067153447533,14640.804706471736,0.1065089280199004,10.65089280199004,False
LUNG1-091,Dilate_1,Angular_Mean,95.16437945217027,95.50433630578318,0.0035723119886866997,0.35723119886866994,True
LUNG1-091,Dilate_1,Angular_Variance,2142.9195449850945,2118.764019083561,0.011272250494920743,1.1272250494920744,True
LUNG1-091,Dilate_1,Dominant_Frequency,0.015197287033055028,0.014368844526798997,0.05451252611430695,5.451252611430695,True
LUNG1-091,Dilate_1,Dominant_Orientation,91.88286918998212,100.46803019621181,0.09343592643454073,9.343592643454073,True
LUNG1-091,Dilate_1,Fundamental_Period,87.80745551973975,91.97689539867031,0.04748389364264451,4.748389364264451,True
LUNG1-091,Dilate_1,GLCM_Contrast,9.95195618831183,9.059265351731867,0.08970003682576416,8.970003682576417,True
LUNG1-091,Dilate_1,GLCM_Correlation,0.6687551749076099,0.696874816978699,0.04204773753709475,4.204773753709476,True
LUNG1-091,Dilate_1,GLCM_Energy,0.06177966129176761,0.06367997425939592,0.030759523893368067,3.075952389336807,True
LUNG1-091,Dilate_1,GLCM_Entropy,5.982737337833112,5.937414038964739,0.007575679209876218,0.7575679209876218,True
LUNG1-091,Dilate_1,GLCM_Homogeneity,0.5396662965951478,0.5499075394878068,0.018976991813779914,1.8976991813779913,True
LUNG1-091,Dilate_1,GLCM_Maximum_Probability,0.13211667764769536,0.13663518614694492,0.034200894086200806,3.420089408620081,True
LUNG1-091,Dilate_1,LBP_Entropy,6.818388564184696,6.8338956784100295,0.0022743077897890126,0.22743077897890127,True
LUNG1-091,Dilate_1,LBP_Mean,131.65565980681782,131.43976222282387,0.0016398655728947992,0.16398655728947992,True
LUNG1-091,Dilate_1,LBP_Uniformity,0.017428903898669957,0.017302316934615276,0.007263047911139234,0.7263047911139234,True
LUNG1-091,Dilate_1,LBP_Variance,8450.922749180638,8447.575360628032,0.0003960974028463374,0.03960974028463374,True
LUNG1-091,Dilate_1,Radial_Mean,0.10706073043605227,0.099884077425907,0.0670334769893234,6.7033476989323395,True
LUNG1-091,Dilate_1,Radial_Variance,0.012119965809144068,0.0116183194668601,0.04139007899721091,4.139007899721091,True
LUNG1-091,Dilate_1,Spectral_Energy,0.000353232374340022,0.0004007505724876481,0.13452390437430578,13.452390437430578,False
LUNG1-091,Dilate_1,Spectral_Entropy,13.897168848240753,13.713225316433968,0.013236043529115648,1.3236043529115649,True
LUNG1-091,Dilate_1,Statistical_Entropy,1.8972777497962607,1.938185965574634,0.021561532454995726,2.1561532454995724,True
LUNG1-091,Dilate_1,Statistical_Mean,48.23757903062579,45.97504211734067,0.04690403122944136,4.690403122944136,True
LUNG1-091,Dilate_1,Statistical_Smoothness,0.00393351670688713,0.004282029835541823,0.08860090209976401,8.860090209976402,True
LUNG1-091,Dilate_1,Statistical_Third_Moment,-8580263.267416554,-9455433.103433425,0.10199801669726359,10.199801669726359,False
LUNG1-091,Dilate_1,Statistical_Uniformity,0.373365355461363,0.3654131929394417,0.021298608469162688,2.129860846916269,True
LUNG1-091,Dilate_1,Statistical_Variance,16386.067153447533,17966.981754913435,0.09647919703131978,9.647919703131977,True
LUNG1-091,Erode_2,Angular_Mean,95.16437945217027,95.46965299255447,0.0032078551044157993,0.32078551044157994,True
LUNG1-091,Erode_2,Angular_Variance,2142.9195449850945,2160.7992275023907,0.008343608867229136,0.8343608867229136,True
LUNG1-091,Erode_2,Dominant_Frequency,0.015197287033055028,0.026402831286756755,0.737338462406414,73.7338462406414,False
LUNG1-091,Erode_2,Dominant_Orientation,91.88286918998212,83.23448753617144,0.09412398339377931,9.412398339377932,True
LUNG1-091,Erode_2,Fundamental_Period,87.80745551973975,83.55498460515693,0.04842949712427129,4.842949712427129,True
LUNG1-091,Erode_2,GLCM_Contrast,9.95195618831183,12.819557917878887,0.2881445291062415,28.81445291062415,False
LUNG1-091,Erode_2,GLCM_Correlation,0.6687551749076099,0.6140073950354551,0.0818652055735021,8.18652055735021,True
LUNG1-091,Erode_2,GLCM_Energy,0.06177966129176761,0.04833427816513769,0.2176344584204053,21.76344584204053,False
LUNG1-091,Erode_2,GLCM_Entropy,5.982737337833112,6.099105398903198,0.01945063847851186,1.9450638478511861,True
LUNG1-091,Erode_2,GLCM_Homogeneity,0.5396662965951478,0.5136650716790159,0.04818019038835353,4.818019038835352,True
LUNG1-091,Erode_2,GLCM_Maximum_Probability,0.13211667764769536,0.1072573751183876,0.18816172925266872,18.816172925266873,False
LUNG1-091,Erode_2,LBP_Entropy,6.818388564184696,6.761307170004452,0.008371683960647032,0.8371683960647032,True
LUNG1-091,Erode_2,LBP_Mean,131.65565980681782,132.86427149461366,0.00918009669747027,0.9180096697470269,True
LUNG1-091,Erode_2,LBP_Uniformity,0.017428903898669957,0.017963534741764965,0.0306749550174413,3.06749550174413,True
LUNG1-091,Erode_2,LBP_Variance,8450.922749180638,8462.922377177245,0.0014199192623989597,0.14199192623989598,True
LUNG1-091,Erode_2,Radial_Mean,0.10706073043605227,0.1207639841837075,0.12799514529597036,12.799514529597037,False
LUNG1-091,Erode_2,Radial_Variance,0.012119965809144068,0.012641101348466398,0.04299810309111211,4.29981030911121,True
LUNG1-091,Erode_2,Spectral_Energy,0.000353232374340022,0.0002765133984178491,0.21719123584160244,21.719123584160243,False
LUNG1-091,Erode_2,Spectral_Entropy,13.897168848240753,14.214583293211637,0.0228402236770021,2.28402236770021,True
LUNG1-091,Erode_2,Statistical_Entropy,1.8972777497962607,2.3665940803482677,0.24736300765789537,24.736300765789537,False
LUNG1-091,Erode_2,Statistical_Mean,48.23757903062579,54.157428869727205,0.12272278082909042,12.272278082909043,False
LUNG1-091,Erode_2,Statistical_Smoothness,0.00393351670688713,0.008941748724036858,1.2732199683761087,127.32199683761087,False
LUNG1-091,Erode_2,Statistical_Third_Moment,-8580263.267416554,-7138238.855027114,0.16806295651387643,16.806295651387643,False
LUNG1-091,Erode_2,Statistical_Uniformity,0.373365355461363,0.2835467216954795,0.2405649920435058,24.05649920435058,False
LUNG1-091,Erode_2,Statistical_Variance,16386.067153447533,13187.907168798318,0.195175569262594,19.5175569262594,False
LUNG1-091,Dilate_2,Angular_Mean,95.16437945217027,95.67913365489886,0.0054091058617926745,0.5409105861792675,True
LUNG1-091,Dilate_2,Angular_Variance,2142.9195449850945,2095.8455743975333,0.02196721323379813,2.196721323379813,True
LUNG1-091,Dilate_2,Dominant_Frequency,0.015197287033055028,0.012374275043836874,0.18575762786331076,18.575762786331076,False
LUNG1-091,Dilate_2,Dominant_Orientation,91.88286918998212,100.31859275718232,0.09180953578798273,9.180953578798274,True
LUNG1-091,Dilate_2,Fundamental_Period,87.80745551973975,96.99328218959354,0.10461328842160511,10.461328842160512,False
LUNG1-091,Dilate_2,GLCM_Contrast,9.95195618831183,8.26533530553365,0.16947631710427416,16.947631710427416,False
LUNG1-091,Dilate_2,GLCM_Correlation,0.6687551749076099,0.7214296857509411,0.07876501419313622,7.876501419313622,True
LUNG1-091,Dilate_2,GLCM_Energy,0.06177966129176761,0.06667608713062911,0.07925627522846217,7.9256275228462165,True
LUNG1-091,Dilate_2,GLCM_Entropy,5.982737337833112,5.842135365978809,0.02350127774541873,2.350127774541873,True
LUNG1-091,Dilate_2,GLCM_Homogeneity,0.5396662965951478,0.5638780364698818,0.04486428006990665,4.486428006990665,True
LUNG1-091,Dilate_2,GLCM_Maximum_Probability,0.13211667764769536,0.1461736281285273,0.10639800160821825,10.639800160821824,False
LUNG1-091,Dilate_2,LBP_Entropy,6.818388564184696,6.846771371208405,0.004162685472751835,0.41626854727518353,True
LUNG1-091,Dilate_2,LBP_Mean,131.65565980681782,131.11701026145758,0.004091351227517448,0.40913512275174474,True
LUNG1-091,Dilate_2,LBP_Uniformity,0.017428903898669957,0.01720947016939691,0.012590219703362516,1.2590219703362515,True
LUNG1-091,Dilate_2,LBP_Variance,8450.922749180638,8458.285381406899,0.0008712222848060709,0.08712222848060709,True
LUNG1-091,Dilate_2,Radial_Mean,0.10706073043605227,0.09378188508580279,0.12403096164359702,12.403096164359702,False
LUNG1-091,Dilate_2,Radial_Variance,0.012119965809144068,0.011132771288539558,0.08145192289731605,8.145192289731606,True
LUNG1-091,Dilate_2,Spectral_Energy,0.000353232374340022,0.0004518463093268932,0.2791758121579911,27.91758121579911,False
LUNG1-091,Dilate_2,Spectral_Entropy,13.897168848240753,13.5321728650918,0.02626405328558398,2.626405328558398,True
LUNG1-091,Dilate_2,Statistical_Entropy,1.8972777497962607,1.997548520651877,0.0528498111920534,5.28498111920534,True
LUNG1-091,Dilate_2,Statistical_Mean,48.23757903062579,44.08994865573521,0.08598338594599174,8.598338594599173,True
LUNG1-091,Dilate_2,Statistical_Smoothness,0.00393351670688713,0.004665651571698293,0.18612730525061189,18.61273052506119,False
LUNG1-091,Dilate_2,Statistical_Third_Moment,-8580263.267416554,-10295156.347168991,0.19986485569326568,19.986485569326568,False
LUNG1-091,Dilate_2,Statistical_Uniformity,0.373365355461363,0.3580244681013058,0.041088138295800596,4.108813829580059,True
LUNG1-091,Dilate_2,Statistical_Variance,16386.067153447533,19699.31085069403,0.20219883552408177,20.219883552408177,False
LUNG1-092,Erode_1,Angular_Mean,95.4329977983849,94.52976018822913,0.009464625768793113,0.9464625768793113,True
LUNG1-092,Erode_1,Angular_Variance,2394.707992328978,2364.8099611500493,0.012485042549948361,1.2485042549948362,True
LUNG1-092,Erode_1,Dominant_Frequency,0.03614645599032757,0.043011952861987154,0.18993554647506028,18.993554647506027,False
LUNG1-092,Erode_1,Dominant_Orientation,98.10667777264467,98.3100148714709,0.0020726122160353274,0.20726122160353275,True
LUNG1-092,Erode_1,Fundamental_Period,34.662727278325136,32.31481283448768,0.06773599852616392,6.7735998526163925,True
LUNG1-092,Erode_1,GLCM_Contrast,34.3257171080337,38.26583190180199,0.11478608826634333,11.478608826634334,False
LUNG1-092,Erode_1,GLCM_Correlation,0.7695238108793455,0.7212028145317843,0.06279337385589692,6.279337385589693,True
LUNG1-092,Erode_1,GLCM_Energy,0.026046802534838417,0.032998744774560315,0.26690194431441083,26.690194431441082,False
LUNG1-092,Erode_1,GLCM_Entropy,6.8149500146061115,6.542788963260194,0.039935883720733006,3.9935883720733005,True
LUNG1-092,Erode_1,GLCM_Homogeneity,0.4760172332298865,0.4637825974460116,0.025702085827565703,2.57020858275657,True
LUNG1-092,Erode_1,GLCM_Maximum_Probability,0.097304083761177,0.10418257854760574,0.07069071019990598,7.069071019990599,True
LUNG1-092,Erode_1,LBP_Entropy,5.590927798397998,5.2063828970595365,0.0687801587150969,6.878015871509691,True
LUNG1-092,Erode_1,LBP_Mean,103.67906557545092,104.12911555450674,0.0043407989506647525,0.43407989506647526,True
LUNG1-092,Erode_1,LBP_Uniformity,0.046594959267416615,0.09570214499707803,1.0539162712392707,105.39162712392707,False
LUNG1-092,Erode_1,LBP_Variance,7436.111062064038,6879.293618525373,0.07488019461937807,7.4880194619378075,True
LUNG1-092,Erode_1,Radial_Mean,0.09159174141257174,0.1084523666806483,0.18408455836786053,18.408455836786054,False
LUNG1-092,Erode_1,Radial_Variance,0.008230151094139356,0.00966561557871936,0.17441532581366456,17.441532581366456,False
LUNG1-092,Erode_1,Spectral_Energy,0.00028748352792128866,0.00024594132934872473,0.14450288290582666,14.450288290582666,False
LUNG1-092,Erode_1,Spectral_Entropy,13.565718852974987,13.91084081939789,0.025440742961234036,2.5440742961234037,True
LUNG1-092,Erode_1,Statistical_Entropy,4.428036338623243,4.412946727611657,0.0034077432653313628,0.3407743265331363,True
LUNG1-092,Erode_1,Statistical_Mean,-95.40421072962232,-85.79568526415545,0.10071385101332316,10.071385101332316,False
LUNG1-092,Erode_1,Statistical_Smoothness,0.061584870179747675,0.06034154817102974,0.020188757483600307,2.018875748360031,True
LUNG1-092,Erode_1,Statistical_Third_Moment,-50486531.95528329,-52279416.285024926,0.03551213086550726,3.551213086550726,True
LUNG1-092,Erode_1,Statistical_Uniformity,0.059457504062582794,0.060881281928710056,0.023946142519347006,2.3946142519347005,True
LUNG1-092,Erode_1,Statistical_Variance,160939.46175340767,157079.64881034096,0.02398301138213529,2.398301138213529,True
LUNG1-092,Dilate_1,Angular_Mean,95.4329977983849,95.38131694536337,0.0005415407061896967,0.05415407061896967,True
LUNG1-092,Dilate_1,Angular_Variance,2394.707992328978,2393.6350783007565,0.00044803543131703965,0.04480354313170397,True
LUNG1-092,Dilate_1,Dominant_Frequency,0.03614645599032757,0.03317444290305004,0.08222142408851393,8.222142408851393,True
LUNG1-092,Dilate_1,Dominant_Orientation,98.10667777264467,95.03316514694171,0.03132827138256185,3.132827138256185,True
LUNG1-092,Dilate_1,Fundamental_Period,34.662727278325136,34.42933414638433,0.0067332593326189455,0.6733259332618946,True
LUNG1-092,Dilate_1,GLCM_Contrast,34.3257171080337,31.327254016630413,0.08735325417867287,8.735325417867287,True
LUNG1-092,Dilate_1,GLCM_Correlation,0.7695238108793455,0.8028689339899856,0.04333215248081297,4.333215248081297,True
LUNG1-092,Dilate_1,GLCM_Energy,0.026046802534838417,0.026381472100464817,0.012848777318397068,1.2848777318397069,True
LUNG1-092,Dilate_1,GLCM_Entropy,6.8149500146061115,6.957759119762191,0.020955268175115616,2.0955268175115616,True
LUNG1-092,Dilate_1,GLCM_Homogeneity,0.4760172332298865,0.48801143629690275,0.025196993364363793,2.5196993364363793,True
LUNG1-092,Dilate_1,GLCM_Maximum_Probability,0.097304083761177,0.10325729054959919,0.061181469043311,6.1181469043311,True
LUNG1-092,Dilate_1,LBP_Entropy,5.590927798397998,5.844934455274497,0.045431932952037145,4.543193295203714,True
LUNG1-092,Dilate_1,LBP_Mean,103.67906557545092,106.12132151545475,0.023555921597562205,2.3555921597562204,True
LUNG1-092,Dilate_1,LBP_Uniformity,0.046594959267416615,0.03501282568764252,0.24857052698130305,24.857052698130307,False
LUNG1-092,Dilate_1,LBP_Variance,7436.111062064038,7498.355034500969,0.008370500644412582,0.8370500644412582,True
LUNG1-092,Dilate_1,Radial_Mean,0.09159174141257174,0.0795750481707307,0.13119843619647184,13.119843619647185,False
LUNG1-092,Dilate_1,Radial_Variance,0.008230151094139356,0.006918947368362473,0.15931709038860578,15.931709038860578,False
LUNG1-092,Dilate_1,Spectral_Energy,0.00028748352792128866,0.0003379637968398575,0.1755936045573715,17.55936045573715,False
LUNG1-092,Dilate_1,Spectral_Entropy,13.565718852974987,13.237225815782732,0.024214937722980702,2.4214937722980703,True
LUNG1-092,Dilate_1,Statistical_Entropy,4.428036338623243,4.435486224947711,0.0016824356791038909,0.16824356791038908,True
LUNG1-092,Dilate_1,Statistical_Mean,-95.40421072962232,-105.48864078215188,0.10570214852580309,10.570214852580309,False
LUNG1-092,Dilate_1,Statistical_Smoothness,0.061584870179747675,0.0629626937247727,0.02237276040370912,2.237276040370912,True
LUNG1-092,Dilate_1,Statistical_Third_Moment,-50486531.95528329,-48412290.55404688,0.04108504428613958,4.108504428613958,True
LUNG1-092,Dilate_1,Statistical_Uniformity,0.059457504062582794,0.05875062090523244,0.011888880444868894,1.1888880444868895,True
LUNG1-092,Dilate_1,Statistical_Variance,160939.46175340767,164782.06224881767,0.023876061554733295,2.3876061554733297,True
LUNG1-092,Erode_2,Angular_Mean,95.4329977983849,92.64991784048792,0.02916265885073232,2.9162658850732317,True
LUNG1-092,Erode_2,Angular_Variance,2394.707992328978,2393.2735463770437,0.0005990066248282943,0.05990066248282943,True
LUNG1-092,Erode_2,Dominant_Frequency,0.03614645599032757,0.04881704253511378,0.3505346844563884,35.05346844563884,False
LUNG1-092,Erode_2,Dominant_Orientation,98.10667777264467,94.72548445148705,0.0344644564256197,3.4464456425619696,True
LUNG1-092,Erode_2,Fundamental_Period,34.662727278325136,30.60131177334968,0.11716953119020992,11.716953119020992,False
LUNG1-092,Erode_2,GLCM_Contrast,34.3257171080337,47.9354261592397,0.39648724623500253,39.64872462350025,False
LUNG1-092,Erode_2,GLCM_Correlation,0.7695238108793455,0.6844714728780992,0.11052593408910356,11.052593408910356,False
LUNG1-092,Erode_2,GLCM_Energy,0.026046802534838417,0.04945594903597519,0.8987339797207853,89.87339797207852,False
LUNG1-092,Erode_2,GLCM_Entropy,6.8149500146061115,6.378643274213672,0.06402200154914231,6.402200154914231,True
LUNG1-092,Erode_2,GLCM_Homogeneity,0.4760172332298865,0.4573126012913806,0.03929402263777432,3.9294022637774315,True
LUNG1-092,Erode_2,GLCM_Maximum_Probability,0.097304083761177,0.11687104504276438,0.20109085379820757,20.10908537982076,False
LUNG1-092,Erode_2,LBP_Entropy,5.590927798397998,5.243946053106021,0.06206156791926373,6.206156791926373,True
LUNG1-092,Erode_2,LBP_Mean,103.67906557545092,104.13676033896604,0.004414534033218506,0.4414534033218506,True
LUNG1-092,Erode_2,LBP_Uniformity,0.046594959267416615,0.07564937642481151,0.6235527965728335,62.35527965728335,False
LUNG1-092,Erode_2,LBP_Variance,7436.111062064038,6870.38022041504,0.0760788585494807,7.607885854948069,True
LUNG1-092,Erode_2,Radial_Mean,0.09159174141257174,0.11585067129265557,0.26485935856171067,26.485935856171068,False
LUNG1-092,Erode_2,Radial_Variance,0.008230151094139356,0.009796665176429213,0.1903384353909812,19.033843539098118,False
LUNG1-092,Erode_2,Spectral_Energy,0.00028748352792128866,0.00022170638153763854,0.2288031834702527,22.88031834702527,False
LUNG1-092,Erode_2,Spectral_Entropy,13.565718852974987,14.077101945878697,0.03769671909362641,3.769671909362641,True
LUNG1-092,Erode_2,Statistical_Entropy,4.428036338623243,4.392214208164262,0.008089845638014508,0.8089845638014508,True
LUNG1-092,Erode_2,Statistical_Mean,-95.40421072962232,-76.41054671996375,0.19908622338994078,19.90862233899408,False
LUNG1-092,Erode_2,Statistical_Smoothness,0.061584870179747675,0.05886805457411115,0.04411498469846504,4.411498469846504,True
LUNG1-092,Erode_2,Statistical_Third_Moment,-50486531.95528329,-54061502.9022378,0.07081038860266572,7.081038860266572,True
LUNG1-092,Erode_2,Statistical_Uniformity,0.059457504062582794,0.06224688610392295,0.04691387715172423,4.691387715172423,True
LUNG1-092,Erode_2,Statistical_Variance,160939.46175340767,153003.95818181714,0.04930738232335676,4.930738232335676,True
